idn,key,stat,p,group,name,z
589,452112,5.298015005329101,0.01,HH,010399626001,332.6347874040841
590,452113,3.074880514994548,0.01,HH,010399626002,332.6347874040841
593,452116,0.7280839341177475,0.28,HH,010399628001,158.2841507271216
606,452129,0.07410044890420049,0.32,HH,010419636003,146.7698799114508
607,452130,0.26325984789754386,0.28,HH,010419637001,158.2841507271216
608,452131,0.2863368339649839,0.15,HH,010419637002,203.64333894937897
610,452133,0.6183649212971923,0.21,HH,010419639001,180.64212470182403
619,452142,0.34415713426681027,0.18,HH,010439642004,191.53650878428144
630,452153,0.02142258269368645,0.33,HH,010439645003,143.99131656732337
633,452156,0.7631959837788415,0.06,HH,010439646003,255.47735945968535
640,452163,0.11095754995982852,0.3,HH,010439648004,152.44005127080408
641,452164,0.1210236120768248,0.34,HH,010439649001,141.24631294414047
657,452180,0.11824277582194946,0.15,HH,010439653001,203.64333894937897
659,452182,0.03538009089976796,0.45,HH,010439653003,112.56613468550742
668,452191,0.07310734492873691,0.11,HH,010439655003,222.65281200366104
673,452196,0.03604041102218029,0.41,HH,010450200001,122.75449766411496
677,452200,0.016333261062149065,0.5,HH,010450201002,100.0
679,452202,1.3259333390109274,0.08,HH,010450202001,240.5071560309633
685,452208,0.05717379999641334,0.25,HH,010450205001,167.44897501960816
688,452211,0.014027131130194588,0.5,HH,010450207001,100.0
689,452212,1.403304542509868,0.16,HH,010450207002,199.4457883209753
690,452213,0.04492651299870498,0.44,HH,010450207003,115.09692154967775
701,452224,2.7622736575456455,0.04,HH,010450211013,275.0686071252169
702,452225,0.4065612170183116,0.17,HH,010450211021,195.41652531461943
703,452226,0.31460211204571287,0.26,HH,010450211022,164.3345405392917
705,452228,1.9022451208457538,0.01,HH,010450211024,332.6347874040841
709,452232,0.6000855882691986,0.11,HH,010450213002,222.65281200366104
710,452233,0.5093836439713826,0.05,HH,010450213003,264.4853626951472
722,452245,1.794745710914128,0.08,HH,010479562012,240.5071560309633
741,452264,0.10758113167278721,0.38,HH,010479568002,130.54807880993974
744,452267,0.0015442503876701445,0.51,HH,010479569002,97.49310917412889
746,452269,0.16518464177185554,0.41,HH,010479570001,122.75449766411496
749,452272,0.5976829010088718,0.09,HH,010479572001,234.07550336902165
755,452278,0.04813005616768106,0.12,HH,010499601001,217.49867920660904
761,452284,0.01748188127599706,0.52,HH,010499602002,94.98464165352664
780,452303,0.445937320660373,0.03,HH,010499606004,288.0793608151251
782,452305,0.029242582512766055,0.27,HH,010499607002,161.28129910166274
783,452306,0.19383203860513945,0.31,HH,010499607003,149.5850347347453
786,452309,1.0102438592124925,0.04,HH,010499608002,275.0686071252169
789,452312,0.26733366201044917,0.12,HH,010499609002,217.49867920660904
791,452314,0.0011320481914507692,0.12,HH,010499609004,217.49867920660904
793,452316,0.13306796493591394,0.32,HH,010499610002,146.7698799114508
794,452317,0.16875658826246348,0.26,HH,010499610003,164.3345405392917
800,452323,0.21566726910052095,0.3,HH,010499613001,152.44005127080408
820,452343,0.08055272894194059,0.44,HH,010510304003,115.09692154967775
823,452346,0.024738264323766992,0.38,HH,010510304006,130.54807880993974
826,452349,0.03542406458641122,0.4,HH,010510305003,125.33471031357998
828,452351,0.5634228292885398,0.09,HH,010510306002,234.07550336902165
836,452359,0.45347598827991165,0.1,HH,010510308002,228.15515655446004
865,452388,0.038295492125135014,0.34,HH,010539702001,141.24631294414047
870,452393,0.022364235436996956,0.25,HH,010539704002,167.44897501960816
875,452398,0.31416325247835203,0.12,HH,010539705004,217.49867920660904
886,452409,0.46510114611963516,0.26,HH,010550002003,164.3345405392917
887,452410,0.38558392023773447,0.25,HH,010550003001,167.44897501960816
888,452411,0.04108052190239637,0.38,HH,010550003002,130.54807880993974
889,452412,0.10408260325701979,0.36,HH,010550003003,135.84587932511937
892,452415,0.8107646013080798,0.03,HH,010550004003,288.0793608151251
897,452420,0.40471957613028803,0.02,HH,010550006001,305.37489106318225
900,452423,2.7056218842458404,0.1,HH,010550007001,228.15515655446004
904,452427,0.24267756665869916,0.04,HH,010550009001,275.0686071252169
906,452429,0.3877896131672933,0.01,HH,010550009003,332.6347874040841
912,452435,0.3264511230031754,0.12,HH,010550012001,217.49867920660904
913,452436,0.32606684798427366,0.27,HH,010550012002,161.28129910166274
914,452437,0.3390412708258407,0.03,HH,010550012003,288.0793608151251
915,452438,0.2653247120089096,0.34,HH,010550013001,141.24631294414047
916,452439,0.1667504289457941,0.04,HH,010550013002,275.0686071252169
937,452460,0.07451535542450831,0.2,HH,010550104022,184.16212335729142
945,452468,0.007024729930493814,0.49,HH,010550106011,102.50689082587111
946,452469,0.15941897337671798,0.05,HH,010550106012,264.4853626951472
947,452470,0.011998273583106503,0.49,HH,010550106013,102.50689082587111
950,452473,0.10737936251163432,0.17,HH,010550107001,195.41652531461943
953,452476,0.641491439539817,0.02,HH,010550108002,305.37489106318225
954,452477,1.0726074783144746,0.18,HH,010550109001,191.53650878428144
957,452480,0.04656766782968718,0.38,HH,010550110013,130.54807880993974
958,452481,0.06330353527754377,0.22,HH,010550110021,177.21932141886847
962,452485,0.003658672124654008,0.51,HH,010550111002,97.49310917412889
965,452488,0.3614651630153509,0.22,HH,010550112002,177.21932141886847
966,452489,1.9352645237193546,0.04,HH,010550112003,275.0686071252169
967,452490,0.018714237560822463,0.38,HH,010570200001,130.54807880993974
970,452493,0.4587792946105979,0.05,HH,010570201002,264.4853626951472
979,452502,0.13156890004870517,0.21,HH,010570203004,180.64212470182403
988,452511,0.1937316211782009,0.29,HH,010599730001,155.3384719555673
990,452513,0.22718355512057664,0.27,HH,010599730003,161.28129910166274
992,452515,0.19896416228106018,0.01,HH,010599731001,332.6347874040841
994,452517,1.3947584057236293,0.04,HH,010599732001,275.0686071252169
996,452519,0.7028210286973642,0.04,HH,010599732003,275.0686071252169
1001,452524,0.03848160376581385,0.46,HH,010599734003,110.04337205114699
1002,452525,0.03193855274615344,0.25,HH,010599735001,167.44897501960816
1003,452526,0.3202177156997304,0.21,HH,010599735002,180.64212470182403
1009,452532,0.05653838639875854,0.39,HH,010599737003,127.93190344474542
1010,452533,0.03627049910914669,0.32,HH,010599737004,146.7698799114508
1012,452535,0.09600032902149579,0.17,HH,010610501002,195.41652531461943
1013,452536,0.33746791364224477,0.32,HH,010610501003,146.7698799114508
1020,452543,0.022249840503270498,0.5,HH,010610503004,100.0
1021,452544,0.6717070541485323,0.09,HH,010610503005,234.07550336902165
1026,452549,0.38238634033655294,0.19,HH,010610504004,187.7896295051229
1032,452555,0.35791079975845014,0.06,HH,010610506001,255.47735945968535
1044,452567,0.0031531463654968076,0.17,HH,010630602003,195.41652531461943
1052,452575,0.04660709346444927,0.31,HH,010650404002,149.5850347347453
1056,452579,2.071242349805496,0.07,HH,010650405001,247.579102817917
1057,452580,0.01703779468567594,0.5,HH,010650405002,100.0
1067,452590,0.07533705821335561,0.25,HH,010670304002,167.44897501960816
1068,452591,0.7997264716872392,0.18,HH,010670305001,191.53650878428144
1070,452593,0.36875526403380293,0.09,HH,010670305003,234.07550336902165
1071,452594,0.3116369358312797,0.12,HH,010670305004,217.49867920660904
1074,452597,0.2795633575641827,0.13,HH,010690401001,212.63911290388006
1075,452598,0.5575404233250997,0.1,HH,010690401002,228.15515655446004
1076,452599,0.12047526601206458,0.29,HH,010690401003,155.3384719555673
1085,452608,0.04964258893275327,0.43,HH,010690403012,117.63741647808615
1091,452614,0.49278918109220526,0.2,HH,010690404003,184.16212335729142
1094,452617,0.24732318575172096,0.28,HH,010690405003,158.2841507271216
1100,452623,0.039484658093407746,0.33,HH,010690408001,143.99131656732337
1105,452628,0.1542505071062403,0.02,HH,010690409002,305.37489106318225
1111,452634,0.36601077678459104,0.18,HH,010690411003,191.53650878428144
1123,452646,0.044653943936160456,0.48,HH,010690416002,105.01535834647336
1137,452660,0.0006957980747885947,0.34,HH,010690420002,141.24631294414047
1140,452663,0.021764070234279183,0.46,HH,010690421001,110.04337205114699
1154,452677,0.01988028499020227,0.46,HH,010719503002,110.04337205114699
1165,452688,1.6815018268899313,0.01,HH,010719506003,332.6347874040841
1166,452689,1.4324785718968858,0.01,HH,010719506004,332.6347874040841
1167,452690,1.4314207432234893,0.03,HH,010719507001,288.0793608151251
1169,452692,0.2857093840611132,0.2,HH,010719507003,184.16212335729142
1183,452706,0.16987763447708557,0.19,HH,010719511001,187.7896295051229
1185,452708,0.002343009130079903,0.38,HH,010719511003,130.54807880993974
1193,452716,0.0414872368128042,0.47,HH,010730003001,107.526986209983
1195,452718,0.05400545656838312,0.34,HH,010730003003,141.24631294414047
1196,452719,0.014814474534514692,0.18,HH,010730004001,191.53650878428144
1209,452732,0.20735681672360576,0.1,HH,010730008002,228.15515655446004
1210,452733,0.20769897383513003,0.13,HH,010730008003,212.63911290388006
1213,452736,0.009478875238288902,0.33,HH,010730011001,143.99131656732337
1217,452740,0.05491372093212373,0.37,HH,010730011005,133.18533464368167
1220,452743,0.279719434545699,0.25,HH,010730012002,167.44897501960816
1224,452747,0.023466247340218523,0.28,HH,010730014002,158.2841507271216
1227,452750,0.05779733229965979,0.25,HH,010730015002,167.44897501960816
1228,452751,0.24346098424624452,0.23,HH,010730015003,173.88468491852137
1230,452753,0.05801240035945421,0.56,HH,010730016001,84.90307845032225
1231,452754,0.07223422371461895,0.44,HH,010730016002,115.09692154967775
1232,452755,0.02784761652624276,0.38,HH,010730016003,130.54807880993974
1235,452758,0.17012419068631476,0.08,HH,010730019022,240.5071560309633
1236,452759,1.2263798842522269,0.03,HH,010730019023,288.0793608151251
1241,452764,0.0006398224362356248,0.37,HH,010730021002,133.18533464368167
1244,452767,0.026680085319434926,0.32,HH,010730022002,146.7698799114508
1252,452775,0.17070596165112892,0.35,HH,010730023062,138.5320466407568
1254,452777,0.06703820753784485,0.36,HH,010730024001,135.84587932511937
1259,452782,0.026281227814873298,0.3,HH,010730024006,152.44005127080408
1265,452788,0.17543763235591067,0.08,HH,010730029003,240.5071560309633
1267,452790,0.9412161704489997,0.07,HH,010730030012,247.579102817917
1270,452793,0.005769840842661891,0.46,HH,010730030021,110.04337205114699
1271,452794,0.21292761533434387,0.19,HH,010730030022,187.7896295051229
1273,452796,0.006434265290404913,0.52,HH,010730031001,94.98464165352664
1276,452799,0.021279164700200255,0.53,HH,010730031004,92.473013790017
1280,452803,0.06810375782537877,0.14,HH,010730033001,208.0319340814956
1281,452804,0.515203064384223,0.13,HH,010730033002,212.63911290388006
1288,452811,0.45455992676657136,0.02,HH,010730035003,305.37489106318225
1289,452812,0.15913109398499642,0.41,HH,010730036001,122.75449766411496
1290,452813,1.1507521141550991,0.02,HH,010730036002,305.37489106318225
1293,452816,0.03366643701064642,0.21,HH,010730036005,180.64212470182403
1294,452817,0.37781353210251184,0.03,HH,010730036006,288.0793608151251
1300,452823,0.04834922892844441,0.47,HH,010730038022,107.526986209983
1302,452825,0.026254596419014405,0.25,HH,010730038024,167.44897501960816
1304,452827,0.0004228083898757608,0.5,HH,010730038032,100.0
1308,452831,0.5538647477072868,0.24,HH,010730040001,170.63025628400874
1313,452836,0.7163572275175062,0.23,HH,010730042001,173.88468491852137
1314,452837,0.00976139041800274,0.43,HH,010730042002,117.63741647808615
1329,452852,1.6291296233284942,0.14,HH,010730049021,208.0319340814956
1332,452855,0.2429469187155647,0.22,HH,010730050001,177.21932141886847
1337,452860,0.29947414208208195,0.1,HH,010730051013,228.15515655446004
1342,452865,0.4795173093646073,0.06,HH,010730051042,255.47735945968535
1347,452870,0.6239189350403321,0.02,HH,010730052004,305.37489106318225
1357,452880,0.2934268789133208,0.14,HH,010730057011,208.0319340814956
1361,452884,0.10099616141425284,0.4,HH,010730057022,125.33471031357998
1362,452885,0.04936531960615502,0.09,HH,010730057023,234.07550336902165
1372,452895,0.2271536051186074,0.19,HH,010730059053,187.7896295051229
1374,452897,0.1596786524521036,0.02,HH,010730059081,305.37489106318225
1376,452899,0.14354996934501482,0.14,HH,010730059083,208.0319340814956
1379,452902,0.1890125813248993,0.09,HH,010730059102,234.07550336902165
1381,452904,0.013616755717243873,0.04,HH,010730059104,275.0686071252169
1385,452908,0.20239374533952137,0.31,HH,010730100014,149.5850347347453
1386,452909,0.5907106625358338,0.06,HH,010730100021,255.47735945968535
1387,452910,0.9489663255806599,0.02,HH,010730100022,305.37489106318225
1389,452912,0.018943409162745357,0.07,HH,010730100024,247.579102817917
1391,452914,0.2436332864128719,0.36,HH,010730101002,135.84587932511937
1392,452915,0.8935986014669606,0.04,HH,010730101003,275.0686071252169
1396,452919,0.008283419792980782,0.43,HH,010730103011,117.63741647808615
1405,452928,0.291330615308506,0.04,HH,010730104014,275.0686071252169
1410,452933,0.10135562687233585,0.39,HH,010730105003,127.93190344474542
1413,452936,0.02665198720232023,0.4,HH,010730106023,125.33471031357998
1416,452939,0.8104949693656568,0.08,HH,010730106026,240.5071560309633
1419,452942,1.3084880183174317,0.06,HH,010730107012,255.47735945968535
1420,452943,0.4296494327395265,0.15,HH,010730107021,203.64333894937897
1421,452944,0.009357243729700253,0.53,HH,010730107022,92.473013790017
1424,452947,0.021851392401146395,0.44,HH,010730107032,115.09692154967775
1431,452954,0.005077820050291607,0.36,HH,010730107063,135.84587932511937
1434,452957,0.11448016806337767,0.41,HH,010730108012,122.75449766411496
1443,452966,0.0411725395780553,0.32,HH,010730108034,146.7698799114508
