idn,key,stat,p,group,name,z
3586,455109,0.07795684756941487,0.18,HH,020200023011,191.53650878428144
3587,455110,0.03618255192081981,0.24,HH,020200023012,170.63025628400874
3589,455112,0.7213557217500319,0.1,HH,020200023014,228.15515655446004
3592,455115,0.06396710975026415,0.21,HH,020200023023,180.64212470182403
3597,455120,0.009827578261907376,0.33,HH,020200023033,143.99131656732337
3598,455121,0.002212833015291915,0.22,HH,020200023034,177.21932141886847
3602,455125,0.015077442678947785,0.34,HH,020200024002,141.24631294414047
3620,455143,0.5031333139227787,0.08,HH,020200026032,240.5071560309633
3623,455146,1.3299670187194332,0.06,HH,020200027022,255.47735945968535
3635,455158,0.03599638524744961,0.24,HH,020200027125,170.63025628400874
3645,455168,0.15547158304700914,0.17,HH,020200028133,195.41652531461943
3646,455169,0.09064282875136506,0.12,HH,020200028211,217.49867920660904
3647,455170,0.021895851985141133,0.48,HH,020200028212,105.01535834647336
3649,455172,0.007743554596702833,0.31,HH,020200028221,149.5850347347453
3651,455174,0.20218233606134087,0.23,HH,020200028223,173.88468491852137
3653,455176,0.6763815703222641,0.15,HH,020200028232,203.64333894937897
3658,455181,0.0716293899152772,0.26,HH,020500001001,164.3345405392917
3686,455209,0.06821665253780132,0.27,HH,020900003003,161.28129910166274
3687,455210,0.003435931729240319,0.23,HH,020900003004,173.88468491852137
3690,455213,0.11161690403084198,0.29,HH,020900004003,155.3384719555673
3691,455214,0.15764201079015075,0.12,HH,020900004004,217.49867920660904
3692,455215,0.08083103576526854,0.25,HH,020900005001,167.44897501960816
3697,455220,0.038666495658619286,0.11,HH,020900006004,222.65281200366104
3701,455224,0.39647534771963516,0.25,HH,020900008001,167.44897501960816
3702,455225,0.2813602796133808,0.28,HH,020900008002,158.2841507271216
3704,455227,0.06729076998544689,0.2,HH,020900008004,184.16212335729142
3705,455228,0.3467835698541391,0.1,HH,020900009001,228.15515655446004
3706,455229,0.13518280809393626,0.2,HH,020900009002,184.16212335729142
3707,455230,0.32874780915893415,0.07,HH,020900010001,247.579102817917
3708,455231,0.879093672713243,0.16,HH,020900010002,199.4457883209753
3711,455234,0.010473170932339489,0.16,HH,020900012002,199.4457883209753
