idn,key,stat,p,group,name,z
1795,453318,0.0327359201380422,0.32,HH,010799791001,146.7698799114508
1798,453321,0.05815880263215343,0.45,HH,010799792002,112.56613468550742
1804,453327,1.395182938157952,0.04,HH,010799793003,275.0686071252169
1819,453342,0.16000256370042626,0.23,HH,010799797001,173.88468491852137
1820,453343,0.0975131757393179,0.16,HH,010799797002,199.4457883209753
1822,453345,0.03364412271352848,0.27,HH,010799798002,161.28129910166274
1830,453353,0.14225871132873394,0.05,HH,010810403001,264.4853626951472
1839,453362,0.09599935590226877,0.07,HH,010810406022,247.579102817917
1840,453363,3.13285561723481,0.05,HH,010810406031,264.4853626951472
1844,453367,0.3688384492035162,0.3,HH,010810407001,152.44005127080408
1846,453369,0.41544650538891853,0.03,HH,010810408001,288.0793608151251
1847,453370,0.36942716548885896,0.06,HH,010810408002,255.47735945968535
1854,453377,0.002050179486526478,0.4,HH,010810409024,125.33471031357998
1863,453386,0.03404502845034914,0.37,HH,010810412002,133.18533464368167
1878,453401,0.027816135857598675,0.45,HH,010810418001,112.56613468550742
1879,453402,0.0016912709587109975,0.47,HH,010810418002,107.526986209983
1884,453407,0.0023736887007207116,0.19,HH,010810419004,187.7896295051229
1890,453413,0.4073147142171273,0.13,HH,010810420042,212.63911290388006
1896,453419,0.0015039766590643933,0.24,HH,010810421011,170.63025628400874
1904,453427,0.48462148551905554,0.14,HH,010830201012,208.0319340814956
1905,453428,0.6062921398198841,0.06,HH,010830201013,255.47735945968535
1907,453430,0.9657724989175229,0.1,HH,010830201022,228.15515655446004
1908,453431,0.6816851472696596,0.09,HH,010830201023,234.07550336902165
1909,453432,0.09570168436174219,0.08,HH,010830201024,240.5071560309633
1910,453433,0.6765645895947965,0.11,HH,010830202011,222.65281200366104
1911,453434,0.1803906912164199,0.01,HH,010830202012,332.6347874040841
1912,453435,0.6431093376127532,0.12,HH,010830202021,217.49867920660904
1913,453436,0.8923970930013616,0.04,HH,010830202022,275.0686071252169
1921,453444,0.8964415943955412,0.07,HH,010830204021,247.579102817917
1928,453451,0.672345996881872,0.09,HH,010830207001,234.07550336902165
1943,453466,0.6946284297228426,0.07,HH,010830212001,247.579102817917
1945,453468,1.625169699250313,0.08,HH,010830212003,240.5071560309633
1947,453470,1.0055767162143716,0.1,HH,010857808002,228.15515655446004
1952,453475,0.667168600232794,0.18,HH,010857811001,191.53650878428144
1953,453476,0.016798377946632005,0.36,HH,010857811002,135.84587932511937
1957,453480,0.8045974050995998,0.14,HH,010857812004,208.0319340814956
