idn,key,stat,p,group,name,z
855,452378,1.6901532691181447,0.01,HH,010539698002,332.6347874040841
858,452381,0.14483792319002245,0.28,HH,010539698005,158.2841507271216
860,452383,0.11350596947832489,0.29,HH,010539699002,155.3384719555673
861,452384,0.13930217617206161,0.09,HH,010539699003,234.07550336902165
862,452385,0.13742287853470347,0.09,HH,010539701001,234.07550336902165
864,452387,0.23223098655798025,0.04,HH,010539701003,275.0686071252169
866,452389,0.8337813099964105,0.03,HH,010539702002,288.0793608151251
876,452399,0.3767968956488,0.11,HH,010539706001,222.65281200366104
877,452400,1.0153620910784875,0.01,HH,010539706002,332.6347874040841
879,452402,0.16613046892733072,0.2,HH,010539706004,184.16212335729142
882,452405,0.14001299850325719,0.19,HH,010539707003,187.7896295051229
887,452410,0.0010768050053722202,0.42,HH,010550003001,120.1893479141851
890,452413,0.6564360946957537,0.07,HH,010550004001,247.579102817917
893,452416,0.13921881239665335,0.18,HH,010550004004,191.53650878428144
898,452421,0.09835962880888795,0.27,HH,010550006002,161.28129910166274
899,452422,0.3425183753712658,0.03,HH,010550006003,288.0793608151251
901,452424,0.2947102520887581,0.27,HH,010550007002,161.28129910166274
907,452430,0.2548078777361841,0.22,HH,010550009004,177.21932141886847
908,452431,0.019790651341567135,0.4,HH,010550010001,125.33471031357998
909,452432,0.06400651278593834,0.38,HH,010550011001,130.54807880993974
923,452446,0.0556139447335241,0.29,HH,010550101001,155.3384719555673
926,452449,0.14330132593424574,0.08,HH,010550102002,240.5071560309633
927,452450,0.7435044941588073,0.03,HH,010550102003,288.0793608151251
928,452451,0.9051801695459265,0.15,HH,010550102004,203.64333894937897
932,452455,0.4133027322687475,0.21,HH,010550103003,180.64212470182403
933,452456,0.11634092217044352,0.31,HH,010550104011,149.5850347347453
935,452458,0.2215263229086644,0.16,HH,010550104013,199.4457883209753
937,452460,0.46661701091436836,0.05,HH,010550104022,264.4853626951472
938,452461,0.2307680945075669,0.09,HH,010550105011,234.07550336902165
939,452462,0.24317976140703518,0.16,HH,010550105012,199.4457883209753
942,452465,0.1562296691639279,0.5,HH,010550105021,100.0
955,452478,0.006605837069629135,0.46,HH,010550110011,110.04337205114699
959,452482,0.007438045069160864,0.47,HH,010550110022,107.526986209983
963,452486,0.03411753107524934,0.4,HH,010550111003,125.33471031357998
969,452492,0.008775742930910043,0.21,HH,010570201001,180.64212470182403
972,452495,0.08849967506175639,0.36,HH,010570202001,135.84587932511937
973,452496,0.036443108080748736,0.18,HH,010570202002,191.53650878428144
974,452497,0.13372114862758067,0.18,HH,010570202003,191.53650878428144
975,452498,0.03799766185536041,0.18,HH,010570202004,191.53650878428144
976,452499,0.24900929066969796,0.36,HH,010570203001,135.84587932511937
977,452500,0.07694609967560095,0.33,HH,010570203002,143.99131656732337
978,452501,0.06816486339999242,0.27,HH,010570203003,161.28129910166274
979,452502,0.13724399571619192,0.22,HH,010570203004,177.21932141886847
986,452509,0.08767101741240575,0.21,HH,010599729002,180.64212470182403
987,452510,0.07568413111464505,0.33,HH,010599729003,143.99131656732337
995,452518,0.022111124713958798,0.37,HH,010599732002,133.18533464368167
997,452520,0.38604630275063356,0.27,HH,010599733001,161.28129910166274
1000,452523,1.550675289230471,0.03,HH,010599734002,288.0793608151251
1002,452525,0.036038988036902316,0.26,HH,010599735001,164.3345405392917
1009,452532,0.4710488057431502,0.15,HH,010599737003,203.64333894937897
1010,452533,0.3869749029871392,0.07,HH,010599737004,247.579102817917
1016,452539,0.7865994396347336,0.04,HH,010610502002,275.0686071252169
1017,452540,0.9602433663985221,0.16,HH,010610503001,199.4457883209753
1018,452541,0.2457954252291989,0.07,HH,010610503002,247.579102817917
1020,452543,0.05882272034735017,0.28,HH,010610503004,158.2841507271216
1023,452546,1.064311072830434,0.06,HH,010610504001,255.47735945968535
1028,452551,0.08404701553804547,0.01,HH,010610505001,332.6347874040841
1031,452554,0.6555390230499232,0.24,HH,010610505004,170.63025628400874
1034,452557,0.08337900829709098,0.3,HH,010610506003,152.44005127080408
1036,452559,0.5191358541203943,0.26,HH,010630600002,164.3345405392917
1037,452560,0.2410628645435469,0.19,HH,010630601001,187.7896295051229
1039,452562,0.09603864096763276,0.2,HH,010630601003,184.16212335729142
1041,452564,0.12637199738838345,0.28,HH,010630601005,158.2841507271216
1042,452565,0.029884438501382095,0.26,HH,010630602001,164.3345405392917
1044,452567,0.0933108323345766,0.34,HH,010630602003,141.24631294414047
