idn,key,stat,p,group,name,z
1402,452925,0.1659297130265467,0.07,HH,010730104011,247.579102817917
1405,452928,0.6252035876173356,0.17,HH,010730104014,195.41652531461943
1411,452934,1.6554060146043987,0.01,HH,010730106021,332.6347874040841
1418,452941,1.9726975854967528,0.02,HH,010730107011,305.37489106318225
1420,452943,0.5500679238927978,0.08,HH,010730107021,240.5071560309633
1424,452947,0.25584645137013223,0.13,HH,010730107032,212.63911290388006
1427,452950,0.09227494245575013,0.36,HH,010730107051,135.84587932511937
1432,452955,0.6243742006797376,0.1,HH,010730107064,228.15515655446004
1434,452957,0.010585478672681796,0.48,HH,010730108012,105.01535834647336
1440,452963,0.009903744754382581,0.55,HH,010730108031,87.43386531449258
1444,452967,0.33237824789199,0.12,HH,010730108035,217.49867920660904
1447,452970,0.3919445098175362,0.17,HH,010730108052,195.41652531461943
1450,452973,0.4489333078545828,0.06,HH,010730109001,255.47735945968535
1453,452976,0.5527510713427031,0.33,HH,010730109004,143.99131656732337
1457,452980,0.05220759136151797,0.42,HH,010730110011,120.1893479141851
1468,452991,0.27449049953496096,0.1,HH,010730111045,228.15515655446004
1470,452993,0.005124465258192962,0.4,HH,010730111071,125.33471031357998
1472,452995,0.11708421416085586,0.44,HH,010730111073,115.09692154967775
1474,452997,0.05114132175534877,0.36,HH,010730111075,135.84587932511937
1475,452998,0.1681060600782834,0.08,HH,010730111081,240.5071560309633
1478,453001,0.5046934939369325,0.17,HH,010730111084,195.41652531461943
1490,453013,0.8862948418709462,0.25,HH,010730112062,167.44897501960816
1493,453016,0.13782487522435818,0.07,HH,010730112072,247.579102817917
1494,453017,0.9777141663534099,0.06,HH,010730112081,255.47735945968535
1495,453018,0.28688507737944224,0.23,HH,010730112082,173.88468491852137
1506,453029,0.21618546823803395,0.19,HH,010730114002,187.7896295051229
1507,453030,0.11037428617795383,0.27,HH,010730114003,161.28129910166274
1538,453061,0.010886988071075054,0.44,HH,010730119012,115.09692154967775
1563,453086,0.000734177874712611,0.5,HH,010730123051,100.0
1621,453144,0.5860583197511254,0.03,HH,010730129123,288.0793608151251
1625,453148,2.5334855237622835,0.01,HH,010730129151,332.6347874040841
1627,453150,0.10357100931498318,0.34,HH,010730129153,141.24631294414047
1628,453151,0.605913834398314,0.01,HH,010730129154,332.6347874040841
1629,453152,0.9195808764637854,0.01,HH,010730129155,332.6347874040841
1635,453158,4.163213006222505,0.01,HH,010730131004,332.6347874040841
1675,453198,0.1115954379198332,0.08,HH,010730142034,240.5071560309633
1691,453214,0.018093150862264432,0.37,HH,010730144061,133.18533464368167
1714,453237,0.026210459799536477,0.37,HH,010750301004,133.18533464368167
1717,453240,0.0057291135369655155,0.29,HH,010750301007,155.3384719555673
1725,453248,0.12464097298303801,0.13,HH,010770102002,212.63911290388006
1736,453259,0.11447801407320053,0.04,HH,010770107001,275.0686071252169
1802,453325,0.10549886846748764,0.1,HH,010799793001,228.15515655446004
1812,453335,0.017750215654364385,0.4,HH,010799795003,125.33471031357998
1824,453347,0.020068660649001643,0.43,HH,010799799001,117.63741647808615
1830,453353,0.2755960867159925,0.18,HH,010810403001,191.53650878428144
1842,453365,0.03055070663570701,0.5,HH,010810406042,100.0
1849,453372,0.6592075189215091,0.02,HH,010810409012,305.37489106318225
1852,453375,0.5458887724692459,0.25,HH,010810409022,167.44897501960816
1856,453379,0.06067335568970715,0.26,HH,010810410002,164.3345405392917
1858,453381,1.565387608191988,0.06,HH,010810411001,255.47735945968535
1872,453395,0.3962929691172037,0.11,HH,010810416001,222.65281200366104
1880,453403,1.7020072048779902,0.03,HH,010810418003,288.0793608151251
1883,453406,0.6911413452164945,0.03,HH,010810419003,288.0793608151251
1885,453408,1.0333953123433004,0.02,HH,010810420021,305.37489106318225
1887,453410,0.34824826893352634,0.08,HH,010810420023,240.5071560309633
1888,453411,0.13772436224256793,0.37,HH,010810420031,133.18533464368167
1891,453414,0.40245759978763135,0.22,HH,010810420043,177.21932141886847
1892,453415,1.1528680240094247,0.23,HH,010810420051,173.88468491852137
1893,453416,0.021015546555658248,0.3,HH,010810420052,152.44005127080408
1914,453437,0.37122464877798333,0.02,HH,010830202023,305.37489106318225
1925,453448,0.47719256551922257,0.02,HH,010830205002,305.37489106318225
1926,453449,1.1695552021541422,0.05,HH,010830206001,264.4853626951472
1929,453452,0.28387880759942236,0.22,HH,010830208011,177.21932141886847
1931,453454,1.2612378396449826,0.01,HH,010830208013,332.6347874040841
1934,453457,0.3180595590634944,0.21,HH,010830208023,180.64212470182403
1936,453459,0.8692095015457424,0.03,HH,010830209002,288.0793608151251
1957,453480,0.06870036833766421,0.23,HH,010857812004,173.88468491852137
1958,453481,0.11410845194749157,0.33,HH,010872314001,143.99131656732337
1983,453506,0.029395630652419635,0.35,HH,010890003013,138.5320466407568
2003,453526,2.1343825812284707,0.04,HH,010890007013,275.0686071252169
2030,453553,0.025631430789796655,0.45,HH,010890015004,112.56613468550742
2035,453558,0.0987667837094583,0.23,HH,010890018013,173.88468491852137
2036,453559,1.2418330354559532,0.09,HH,010890019011,234.07550336902165
2037,453560,0.032343113225141704,0.02,HH,010890019012,305.37489106318225
2041,453564,4.0012115883142005,0.01,HH,010890020002,332.6347874040841
2043,453566,2.8615479559269406,0.01,HH,010890021001,332.6347874040841
2044,453567,0.22905519729900575,0.38,HH,010890021002,130.54807880993974
2045,453568,0.528884111681736,0.12,HH,010890021003,217.49867920660904
2046,453569,0.18452221590342258,0.21,HH,010890022001,180.64212470182403
2049,453572,6.971438943181455,0.02,HH,010890023002,305.37489106318225
2051,453574,0.7429420388402721,0.01,HH,010890023004,332.6347874040841
2058,453581,0.2312513792988837,0.16,HH,010890025012,199.4457883209753
2085,453608,0.28270667097541613,0.17,HH,010890029222,195.41652531461943
2094,453617,0.3333446318991801,0.36,HH,010890101002,135.84587932511937
2116,453639,0.0034421148942586624,0.41,HH,010890106212,122.75449766411496
2125,453648,0.0016789394772577283,0.49,HH,010890107011,102.50689082587111
2140,453663,0.013723640820532762,0.51,HH,010890109013,97.49310917412889
2144,453667,0.031170061019205973,0.38,HH,010890110112,130.54807880993974
2165,453688,0.041663322234539064,0.14,HH,010890113003,208.0319340814956
2190,453713,0.1399501496236794,0.43,HH,010919734003,117.63741647808615
2201,453724,0.44409379992658504,0.07,HH,010939642001,247.579102817917
2204,453727,0.04129179085039097,0.36,HH,010939643003,135.84587932511937
2208,453731,0.01009602717141488,0.17,HH,010939644003,195.41652531461943
2253,453776,0.014507499130785945,0.08,HH,010950307012,240.5071560309633
2254,453777,0.1918707093915529,0.3,HH,010950307021,152.44005127080408
2260,453783,1.0038449048911375,0.22,HH,010950308013,177.21932141886847
2281,453804,0.018804279870472465,0.3,HH,010950311004,152.44005127080408
2283,453806,0.37532748568333335,0.19,HH,010950312002,187.7896295051229
2287,453810,0.09594063381734314,0.37,HH,010970004011,133.18533464368167
2298,453821,0.013631659465333353,0.26,HH,010970007013,164.3345405392917
2346,453869,0.04885789101673348,0.44,HH,010970023012,115.09692154967775
2349,453872,0.004257113249877167,0.42,HH,010970023022,120.1893479141851
