id,key,stat,p,group,population,name,z
206349,658334,0.01501092539785824,0.17,HH,891,530330206001,195.41652531461943
206353,658338,0.44357196921998954,0.17,HH,934,530330205003,195.41652531461943
206354,658339,1.428614655931812,0.03,HH,1525,530330044002,288.0793608151251
206356,658341,2.5499421999580902,0.12,HH,2935,530330047003,217.49867920660904
206357,658342,2.7361977016406462,0.06,HH,2544,530330047004,255.47735945968535
206359,658344,0.4824039648723705,0.15,HH,1140,530330046001,203.64333894937897
206361,658346,0.1341406067977825,0.31,HH,1389,530330043011,149.5850347347453
206362,658347,0.4902382009573221,0.2,HH,1381,530330048001,184.16212335729142
206367,658352,0.2403013053553635,0.37,HH,918,530630007001,133.18533464368167
206368,658353,0.08131138218695516,0.33,HH,1242,530630007002,143.99131656732337
206369,658354,1.1318702454253387,0.04,HH,820,530630007003,275.0686071252169
206373,658358,0.36529435245392533,0.1,HH,512,530630007005,228.15515655446004
206374,658359,0.05516068337831789,0.29,HH,2420,530630103052,155.3384719555673
206381,658366,0.27412469840234815,0.44,HH,598,530630009001,115.09692154967775
206383,658368,0.2657276956546191,0.11,HH,1126,530630009003,222.65281200366104
206385,658370,0.08670610038512751,0.39,HH,1197,530330207003,127.93190344474542
206387,658372,0.1134934775468136,0.31,HH,1563,530330207002,149.5850347347453
206392,658377,0.43979515297100313,0.16,HH,648,530630009004,199.4457883209753
206393,658378,0.9953821185287772,0.06,HH,1303,530330030001,255.47735945968535
206394,658379,0.11427581746959627,0.13,HH,1727,530330052002,212.63911290388006
206395,658380,0.012862820365939292,0.19,HH,919,530330206002,187.7896295051229
206396,658381,0.0606554527004334,0.02,HH,1281,530330211003,305.37489106318225
206397,658382,0.4450045475154527,0.23,HH,785,530330220035,173.88468491852137
206398,658383,0.031418566738347885,0.31,HH,1126,530330002004,149.5850347347453
206403,658388,0.44662822164676647,0.01,HH,669,530459602004,332.6347874040841
206404,658389,0.06444024956759063,0.33,HH,1403,530330025002,143.99131656732337
206405,658390,0.08325508706265401,0.18,HH,2782,530459604005,191.53650878428144
206413,658398,0.09182250389020524,0.06,HH,1540,530659501003,255.47735945968535
206414,658399,0.04249266868789473,0.36,HH,3899,530659514001,135.84587932511937
206418,658403,0.04221078636372798,0.36,HH,483,530659501005,135.84587932511937
206429,658414,4.0622409246150624e-05,0.19,HH,1941,530330052004,187.7896295051229
206432,658417,0.05988899344505144,0.51,HH,1130,530330054001,97.49310917412889
206433,658418,2.1799563869081964,0.05,HH,1210,530330054002,264.4853626951472
206434,658419,0.5415168980029292,0.36,HH,1736,530330054004,135.84587932511937
206436,658421,0.4441177781107948,0.43,HH,1330,530330054003,117.63741647808615
206438,658423,0.22272262607361265,0.25,HH,886,530110413212,167.44897501960816
206444,658429,0.0534911773881881,0.39,HH,1300,530330059002,127.93190344474542
206445,658430,0.006980421415852616,0.27,HH,1470,530330060002,161.28129910166274
206446,658431,0.8999296782248171,0.13,HH,1559,530330060001,212.63911290388006
206447,658432,3.16482855692114,0.1,HH,1153,530330060004,228.15515655446004
206449,658434,4.909905227594075,0.02,HH,1557,530330061004,305.37489106318225
206450,658435,0.30677955132831103,0.15,HH,1163,530330061001,203.64333894937897
206451,658436,0.08949166213397856,0.3,HH,1769,530330057006,152.44005127080408
206452,658437,0.601485852533989,0.04,HH,1075,530330057005,275.0686071252169
206454,658439,0.0843439615199728,0.51,HH,961,530330057003,97.49310917412889
206455,658440,1.7202809573943494,0.01,HH,1213,530330058014,332.6347874040841
206456,658441,0.6869575777478153,0.22,HH,1282,530330058021,177.21932141886847
206457,658442,4.694811897805478,0.01,HH,2310,530330058022,332.6347874040841
206459,658444,0.8091368961542419,0.12,HH,1063,530350806005,217.49867920660904
206461,658446,0.5107808935809411,0.29,HH,1177,530330058013,155.3384719555673
206462,658447,0.15800299742063656,0.04,HH,1229,530350928021,275.0686071252169
206466,658451,0.08598398985087048,0.29,HH,2415,530359401004,155.3384719555673
206469,658454,0.09744920594101396,0.22,HH,1545,530770017012,177.21932141886847
206471,658456,0.3081864727560949,0.13,HH,1666,530770018002,212.63911290388006
206473,658458,0.041891418259983604,0.21,HH,1904,530779400012,180.64212470182403
206476,658461,0.0012295013690317694,0.54,HH,1932,530330042002,89.95662794885301
206479,658464,0.15113563739026914,0.01,HH,1060,530330043012,332.6347874040841
206480,658465,1.0775091382385158,0.13,HH,1571,530330042003,212.63911290388006
206482,658468,0.19109878380695022,0.36,HH,1271,530350923002,135.84587932511937
206484,658470,0.05092948075055648,0.19,HH,2292,530350913012,187.7896295051229
206486,658472,0.4089881245862823,0.09,HH,1344,530350929022,234.07550336902165
206487,658473,0.2591637287938489,0.27,HH,1445,530330217001,161.28129910166274
206491,658477,0.0582191540082302,0.36,HH,2367,530330059001,135.84587932511937
206493,658479,0.09170542753647384,0.11,HH,1363,530330218023,222.65281200366104
206494,658480,0.5494053672767387,0.1,HH,2102,530330218021,228.15515655446004
206497,658483,0.4795050826071866,0.04,HH,1663,530330218031,275.0686071252169
206503,658489,0.24596960010911206,0.1,HH,1240,530619400011,228.15515655446004
206506,658492,0.4394437668024027,0.08,HH,870,530530606004,240.5071560309633
206508,658494,0.6275685423948129,0.31,HH,636,530530606005,149.5850347347453
206510,658496,0.09934328831712944,0.31,HH,1219,530330218043,149.5850347347453
206515,658501,0.5544293018479197,0.04,HH,645,530719207011,275.0686071252169
206522,658508,0.15112658984283125,0.12,HH,1582,530530714102,217.49867920660904
206523,658509,0.263458462151605,0.15,HH,852,530530613006,203.64333894937897
206524,658510,0.15774034551594418,0.19,HH,1344,530350928011,187.7896295051229
206536,658522,0.12799891544006356,0.45,HH,1597,530050109021,112.56613468550742
206540,658526,0.3852246384184556,0.11,HH,739,530050110014,222.65281200366104
206541,658527,0.03664288272425711,0.32,HH,1851,530050110013,146.7698799114508
206542,658528,0.15834271888014392,0.2,HH,1105,530050110024,184.16212335729142
206543,658529,0.05576553999329157,0.5,HH,882,530050110023,100.0
206544,658530,0.27701619664031407,0.1,HH,1287,530050111001,228.15515655446004
206547,658533,0.010611355171685578,0.27,HH,1720,530050111006,161.28129910166274
206549,658535,0.041737607839251935,0.4,HH,995,530050112002,125.33471031357998
206550,658536,0.07878622612168287,0.39,HH,998,530050111002,127.93190344474542
206554,658540,0.2064743982301083,0.13,HH,1014,530050113002,212.63911290388006
206567,658553,0.029056419538355725,0.31,HH,921,530719207013,149.5850347347453
206568,658554,0.03447913398187794,0.39,HH,966,530050115015,127.93190344474542
206569,658555,0.02207182552661154,0.19,HH,1381,530050115012,187.7896295051229
206572,658558,0.03063771707788303,0.33,HH,976,530719208013,143.99131656732337
206573,658559,0.06435295436331405,0.27,HH,2490,530050115032,161.28129910166274
206585,658571,0.10255857161402862,0.43,HH,980,530610411003,117.63741647808615
206593,658579,0.8205239026615044,0.14,HH,2749,530670103003,208.0319340814956
206595,658581,0.4491872622283835,0.32,HH,1191,530670124203,146.7698799114508
206596,658582,0.186150510866035,0.2,HH,888,530699501005,184.16212335729142
206602,658588,0.016670428183988506,0.45,HH,1272,530730104013,112.56613468550742
206604,658590,0.004583753109544306,0.57,HH,1369,530330116001,82.36258352191388
206608,658594,0.3384877808828424,0.14,HH,685,530050119003,208.0319340814956
206610,658596,0.06883272781571508,0.3,HH,2778,530610416053,152.44005127080408
206612,658598,0.33652089738372715,0.27,HH,1902,530330068002,161.28129910166274
206613,658599,1.6100533860388055,0.01,HH,1552,530050119002,332.6347874040841
206614,658600,0.1912545847737541,0.23,HH,1857,530579516002,173.88468491852137
206622,658608,0.012521672713457948,0.54,HH,899,530579407001,89.95662794885301
206630,658616,0.04417071549023629,0.36,HH,834,530579514001,135.84587932511937
206631,658617,0.03542367787681399,0.42,HH,586,530579407002,120.1893479141851
206635,658621,0.392521682103152,0.11,HH,709,530579515004,222.65281200366104
206636,658622,0.06585548284680158,0.17,HH,1580,530579526004,195.41652531461943
206637,658623,0.22960472102647997,0.06,HH,1926,530579515005,255.47735945968535
206638,658624,0.14810772697344823,0.26,HH,879,530239703002,164.3345405392917
206640,658626,0.10369260494501392,0.13,HH,1468,530579404002,212.63911290388006
206641,658627,0.016038632332006877,0.13,HH,1068,530579514003,212.63911290388006
206642,658628,0.010044445869216607,0.47,HH,541,530579405003,107.526986209983
206650,658636,0.0007243969055299553,0.42,HH,964,530150020023,120.1893479141851
206651,658637,0.0662456102789182,0.25,HH,743,530750003001,167.44897501960816
206660,658646,0.0017753915585453277,0.49,HH,2338,530250104002,102.50689082587111
206662,658648,0.010047694205352214,0.36,HH,862,530250101004,135.84587932511937
206670,658656,0.17127405286342262,0.25,HH,1292,530250106003,167.44897501960816
206674,658660,0.0517776513856285,0.26,HH,1712,530110412032,164.3345405392917
206675,658661,0.07665190466993414,0.4,HH,1551,530250109024,125.33471031357998
206676,658662,0.02443986110168006,0.15,HH,1099,530330120001,203.64333894937897
206677,658663,0.24684700853020816,0.24,HH,1197,530330119005,170.63025628400874
206681,658667,0.04963310416165803,0.39,HH,4746,530250110003,127.93190344474542
206684,658670,0.1930576732035505,0.11,HH,1421,530330120003,222.65281200366104
206689,658675,0.2255992562651138,0.09,HH,1030,530330202004,234.07550336902165
206691,658677,0.34452300832645566,0.06,HH,717,530330202003,255.47735945968535
206695,658681,0.1593582976460935,0.41,HH,1763,530110412051,122.75449766411496
206696,658682,0.04074365698540014,0.01,HH,1295,530330119002,332.6347874040841
206697,658683,0.7634349959490624,0.08,HH,2219,530110412063,240.5071560309633
206698,658684,0.0858450745293146,0.37,HH,903,530330117004,133.18533464368167
206699,658685,1.2888569484655281,0.02,HH,565,530330118001,305.37489106318225
206711,658697,0.5124273272887508,0.06,HH,2321,530110413121,255.47735945968535
206712,658698,0.8661867752120233,0.1,HH,1748,530670123101,228.15515655446004
206714,658700,0.38858040601410576,0.17,HH,2004,530110413311,195.41652531461943
206716,658702,0.09592333978951129,0.43,HH,2639,530110413261,117.63741647808615
206717,658703,0.27560307833732506,0.21,HH,1704,530110413331,180.64212470182403
206719,658705,0.7884401257504008,0.03,HH,2405,530110413171,288.0793608151251
206720,658706,0.13737749078674238,0.42,HH,1441,530110413172,120.1893479141851
206727,658713,0.1804539974412679,0.14,HH,1695,530110413183,208.0319340814956
206730,658716,0.04015434064484491,0.05,HH,1346,530330322113,264.4853626951472
206731,658717,0.26394028936007496,0.08,HH,2553,530330322121,240.5071560309633
206732,658718,1.2577575914224914,0.21,HH,1513,530330203001,180.64212470182403
206734,658720,0.12489140590156983,0.06,HH,2220,530110413191,255.47735945968535
206735,658721,0.23221292262662327,0.32,HH,2391,530110407031,146.7698799114508
206739,658725,0.011737189809455142,0.3,HH,2668,530110413201,152.44005127080408
206743,658729,1.5741785945707334,0.02,HH,2823,530330254003,305.37489106318225
206744,658730,0.21999716366828445,0.01,HH,1055,530330256011,332.6347874040841
206745,658731,0.05997281486284186,0.02,HH,1484,530330254001,305.37489106318225
206751,658737,0.09287917875065532,0.21,HH,1064,530330287002,180.64212470182403
206752,658738,0.5901888109216962,0.25,HH,948,530110413202,167.44897501960816
206755,658741,0.013181934217642301,0.43,HH,1190,530330301002,117.63741647808615
206756,658742,0.018151090698104364,0.23,HH,918,530330301004,173.88468491852137
206768,658754,0.3505071954407552,0.17,HH,1279,530150020024,195.41652531461943
206780,658766,0.46620427184885505,0.17,HH,2202,530150007041,195.41652531461943
206785,658771,0.4525506495522499,0.1,HH,973,530150013002,228.15515655446004
206789,658775,0.356708206297654,0.07,HH,694,530150018001,247.579102817917
206793,658779,0.008584745709781492,0.49,HH,901,530150004003,102.50689082587111
206797,658783,0.004145593198785362,0.54,HH,1195,530150009003,89.95662794885301
206802,658789,0.08902064364461977,0.3,HH,1111,530110408033,152.44005127080408
206803,658790,0.042996290490917605,0.19,HH,2160,530110413231,187.7896295051229
206804,658791,1.6943104862034009,0.02,HH,1953,530110413292,305.37489106318225
206805,658792,0.4638326477397517,0.2,HH,2009,530110408031,184.16212335729142
206808,658795,0.07991161746081334,0.22,HH,2387,530110413251,177.21932141886847
206809,658796,0.06105411982505468,0.26,HH,1655,530330287003,164.3345405392917
206810,658797,0.4622014312457518,0.06,HH,1389,530330287004,255.47735945968535
206811,658798,0.0012861473540590315,0.54,HH,1195,530330288012,89.95662794885301
206812,658799,0.20782222023215444,0.02,HH,1104,530330288011,305.37489106318225
206813,658800,0.1507282026020079,0.13,HH,2107,530330288024,212.63911290388006
206814,658801,0.015480460602384189,0.26,HH,1109,530330301006,164.3345405392917
206815,658802,0.00869532814950722,0.35,HH,1867,530330288021,138.5320466407568
206819,658806,0.28798226986055864,0.13,HH,871,530330302011,212.63911290388006
206823,658810,0.062426320291624954,0.26,HH,1862,530330317063,164.3345405392917
206826,658813,0.02159166256268205,0.36,HH,1493,530330323112,135.84587932511937
206829,658816,0.10404357374033958,0.02,HH,2129,530770015015,305.37489106318225
206831,658818,0.4423439356761239,0.16,HH,1213,530330257023,199.4457883209753
206832,658819,0.3811784921471708,0.03,HH,1386,530110413282,288.0793608151251
206833,658820,1.4129690495968166,0.08,HH,1107,530330289013,240.5071560309633
206834,658821,0.8569100806669276,0.16,HH,1361,530330257015,199.4457883209753
206838,658825,0.022341591043705873,0.04,HH,783,530330290011,275.0686071252169
206839,658826,0.2539355288106836,0.29,HH,1515,530330289025,155.3384719555673
206844,658831,0.14481588839439338,0.31,HH,2015,530330303141,149.5850347347453
206847,658834,0.4878063785721892,0.03,HH,2222,530330303132,288.0793608151251
206848,658835,0.4661352324631472,0.04,HH,2486,530110408054,275.0686071252169
206849,658836,0.19251535605119868,0.34,HH,1069,530110408101,141.24631294414047
206850,658837,0.11695489130008231,0.35,HH,901,530110415001,138.5320466407568
206852,658839,0.10636095679052336,0.06,HH,1731,530110408063,255.47735945968535
206854,658841,0.010022824050258606,0.49,HH,712,530330317031,102.50689082587111
206856,658843,0.14232738166621167,0.08,HH,1809,530330317033,240.5071560309633
206860,658847,0.004220077788806326,0.4,HH,2844,530330317043,125.33471031357998
206861,658848,0.6925098314632834,0.15,HH,1662,530330317042,203.64333894937897
206867,658854,0.4995490908064501,0.02,HH,1396,530330258063,305.37489106318225
206871,658858,0.10660224198013042,0.15,HH,1534,530330290033,203.64333894937897
206872,658859,0.17694904128842773,0.1,HH,1554,530330258031,228.15515655446004
206877,658864,0.48462939369248065,0.17,HH,964,530330290035,195.41652531461943
206879,658866,0.24994858967985617,0.02,HH,1088,530330323132,305.37489106318225
206881,658868,0.02183189488474893,0.35,HH,914,530330323282,138.5320466407568
206886,658873,0.028692665222432117,0.1,HH,2622,530110409072,228.15515655446004
206887,658874,0.698878193216204,0.05,HH,1609,530110417002,264.4853626951472
206890,658877,0.4710937470568199,0.15,HH,1387,530110418001,203.64333894937897
206892,658879,0.05773076619767765,0.08,HH,867,530110418003,240.5071560309633
206893,658880,0.09355965517577672,0.34,HH,965,530110419002,141.24631294414047
206894,658881,0.5114139541907313,0.23,HH,1670,530330258032,173.88468491852137
206896,658883,0.02628446215540042,0.33,HH,1660,530330258033,143.99131656732337
206897,658884,0.21623959990304387,0.04,HH,774,530330258042,275.0686071252169
206898,658885,0.2005396065491784,0.27,HH,739,530110420001,161.28129910166274
206899,658886,0.1656279244051639,0.37,HH,1286,530330260011,133.18533464368167
206907,658894,0.778199725124563,0.11,HH,1686,530330303092,222.65281200366104
206918,658905,0.1981703223990252,0.34,HH,2026,530330260024,141.24631294414047
206920,658907,0.02953145494474123,0.43,HH,2925,530330260021,117.63741647808615
206921,658908,0.7053337390049398,0.03,HH,1323,530330261003,288.0793608151251
206926,658913,0.21537055648606546,0.39,HH,1052,530330293031,127.93190344474542
206927,658914,0.07014149717230089,0.09,HH,959,530330292043,234.07550336902165
206928,658915,0.2367516821097982,0.3,HH,1230,530330293034,152.44005127080408
206930,658917,0.014841683275180432,0.19,HH,1114,530330260014,187.7896295051229
206931,658918,0.7222301097529498,0.06,HH,2008,530330303094,255.47735945968535
206933,658920,0.502868455596616,0.04,HH,1734,530330303103,275.0686071252169
206934,658921,0.07126518508498067,0.03,HH,1374,530330303111,288.0793608151251
206937,658924,0.10971223416139074,0.24,HH,1064,530110409082,170.63025628400874
206938,658925,0.03473841256632238,0.15,HH,3147,530110409083,203.64333894937897
206940,658927,0.06924144654654854,0.29,HH,1879,530110410101,155.3384719555673
206942,658929,0.6074354926542834,0.05,HH,968,530110421001,264.4853626951472
206943,658930,0.05130979995972852,0.42,HH,829,530330319042,120.1893479141851
206946,658934,0.24216788100790507,0.02,HH,1563,530110409081,305.37489106318225
206947,658935,0.07034004356940238,0.16,HH,992,530330323174,199.4457883209753
206948,658936,0.39397768264622524,0.12,HH,1291,530330323173,217.49867920660904
206949,658937,0.25316693710235694,0.34,HH,1935,530110421002,141.24631294414047
206951,658939,0.15822269126769464,0.42,HH,1373,530330262002,120.1893479141851
206952,658940,0.02519710133921593,0.25,HH,2486,530330262003,167.44897501960816
206953,658941,1.071365977483935,0.05,HH,1489,530330262004,264.4853626951472
206954,658942,0.29361994639221073,0.11,HH,1222,530110423001,222.65281200366104
206959,658947,0.12752644360191012,0.17,HH,908,530330293051,195.41652531461943
206964,658952,0.38209000089401013,0.01,HH,1609,530150016005,332.6347874040841
206965,658953,0.36428505077264073,0.25,HH,1175,530150017004,167.44897501960816
206967,658955,0.12500551891829484,0.27,HH,884,530330303114,161.28129910166274
206969,658957,0.12658589758967162,0.24,HH,1480,530330303113,170.63025628400874
206974,658962,0.13636493383871592,0.28,HH,1564,530330304012,158.2841507271216
206977,658965,0.06999965167147469,0.35,HH,1598,530150020025,138.5320466407568
206990,658978,0.010469904814269662,0.47,HH,1162,530110410112,107.526986209983
206991,658979,0.015795046924227167,0.53,HH,1747,530330323193,92.473013790017
206994,658982,0.3568654741620815,0.35,HH,896,530110410031,138.5320466407568
206995,658983,0.4416821831233142,0.33,HH,535,530110425001,143.99131656732337
206997,658985,0.016228912634373333,0.44,HH,1959,530110426001,115.09692154967775
206998,658986,0.3620922403876366,0.06,HH,2188,530330247021,255.47735945968535
207004,658992,0.08023597386830948,0.24,HH,1754,530330264002,170.63025628400874
207005,658993,0.17878215427369495,0.26,HH,1328,530330264003,164.3345405392917
207006,658994,0.5075239184840064,0.13,HH,850,530330264004,212.63911290388006
207008,658996,0.24507318084900265,0.12,HH,1868,530330267002,217.49867920660904
207009,658997,0.028403700199001475,0.51,HH,974,530330293053,97.49310917412889
207010,658998,0.12737577116020665,0.16,HH,1181,530330293052,199.4457883209753
207013,659001,0.0007129133510891136,0.34,HH,1995,530330294031,141.24631294414047
207019,659007,0.05001142316271584,0.47,HH,1136,530330294032,107.526986209983
207020,659008,0.06283937195770095,0.54,HH,939,530330293071,89.95662794885301
207022,659010,0.08132474599410686,0.38,HH,1588,530330304031,130.54807880993974
207023,659011,0.007430101911170915,0.48,HH,1622,530330304033,105.01535834647336
207026,659014,0.5062631773979915,0.05,HH,2227,530330304015,264.4853626951472
207029,659017,0.8884397037998812,0.06,HH,904,530330323194,255.47735945968535
207032,659020,0.0706133923819018,0.37,HH,1616,530110410051,133.18533464368167
207033,659021,0.06553410894543747,0.15,HH,1152,530110410071,203.64333894937897
207035,659023,0.6879340056497248,0.28,HH,935,530330247025,158.2841507271216
207037,659025,0.24452340268028147,0.09,HH,2850,530330248003,234.07550336902165
207039,659027,0.26820921838155504,0.26,HH,1326,530330320083,164.3345405392917
207042,659030,0.3304978055494381,0.14,HH,823,530110410073,208.0319340814956
207043,659031,0.32760086642564035,0.36,HH,1415,530110428002,135.84587932511937
207044,659032,0.031216636405245107,0.41,HH,918,530110410034,122.75449766411496
207047,659035,0.21629043085074756,0.09,HH,1154,530330268021,234.07550336902165
207048,659036,0.03286213002983491,0.46,HH,976,530330270001,110.04337205114699
207054,659042,0.1845870035019316,0.39,HH,888,530330294054,127.93190344474542
207059,659047,0.11348943408615195,0.28,HH,2051,530330294072,158.2841507271216
207061,659049,0.02172778702348363,0.26,HH,1366,530330304043,164.3345405392917
207062,659050,0.16499238210425637,0.06,HH,725,530330305011,255.47735945968535
207065,659053,0.20514810337612935,0.02,HH,1159,530330320032,305.37489106318225
207066,659054,0.571870195809771,0.13,HH,1096,530330320052,212.63911290388006
207068,659056,0.20316756541153985,0.32,HH,1570,530330320054,146.7698799114508
207069,659057,0.6132449955537108,0.12,HH,948,530330320053,217.49867920660904
207080,659068,0.15328626232036457,0.08,HH,1696,530330272002,240.5071560309633
207081,659069,0.04412951835196843,0.31,HH,1226,530519703002,149.5850347347453
207082,659070,0.029069964533469956,0.45,HH,1039,530330273001,112.56613468550742
207083,659071,0.05638459238454986,0.03,HH,2479,530330273002,288.0793608151251
207088,659076,0.15853978665110488,0.25,HH,1562,530330274003,167.44897501960816
207089,659077,0.24006983524057263,0.29,HH,877,530330275003,155.3384719555673
207090,659078,0.03204814959975062,0.32,HH,843,530330274004,146.7698799114508
207091,659079,0.08980056812815673,0.17,HH,966,530330294073,195.41652531461943
207096,659084,0.08544077687739916,0.09,HH,2276,530110411042,234.07550336902165
207097,659085,0.08936807794613572,0.42,HH,1246,530110411052,120.1893479141851
207101,659089,0.033225522803390035,0.43,HH,1857,530330294083,117.63741647808615
207103,659091,0.20674123246788664,0.23,HH,1698,530330295032,173.88468491852137
207106,659094,0.6790124311660387,0.06,HH,2540,530330295033,255.47735945968535
207108,659096,0.44219902939398525,0.09,HH,880,530330305042,234.07550336902165
207109,659097,0.0018717031165230086,0.4,HH,1412,530330305043,125.33471031357998
207110,659098,0.6699319092498363,0.01,HH,1482,530330305044,332.6347874040841
207111,659099,0.28726166810679027,0.18,HH,1015,530330306001,191.53650878428144
207114,659102,0.0970743153517053,0.3,HH,1699,530330306002,152.44005127080408
207115,659103,0.4960322890615813,0.15,HH,1298,530330307002,203.64333894937897
207116,659104,0.6798085782044395,0.11,HH,1154,530330320061,222.65281200366104
207117,659105,0.0409723011841904,0.01,HH,1428,530330307001,332.6347874040841
207119,659107,0.05856290835528896,0.14,HH,642,530330305041,208.0319340814956
207125,659113,0.26003235064807123,0.03,HH,1469,530330323234,288.0793608151251
207126,659114,0.12874943585014217,0.09,HH,1848,530330320062,234.07550336902165
207127,659115,1.45611076722618,0.06,HH,1093,530330323242,255.47735945968535
207130,659118,0.31907353901904295,0.02,HH,2695,530750002003,305.37489106318225
207131,659119,0.029898799870578315,0.08,HH,974,530750007005,240.5071560309633
207133,659121,0.11797644802250894,0.04,HH,585,530750007004,275.0686071252169
207134,659122,0.06431523292917524,0.37,HH,1305,530750010001,133.18533464368167
207140,659128,0.048913026534587616,0.23,HH,562,530750007002,173.88468491852137
207141,659129,0.05377302127223525,0.01,HH,1069,530750009001,332.6347874040841
207144,659132,0.17036421296076837,0.31,HH,1243,530750003002,149.5850347347453
207147,659135,0.21203876624888296,0.32,HH,1487,530050108092,146.7698799114508
207151,659139,0.024401770323093035,0.46,HH,2544,530110405083,110.04337205114699
207154,659142,0.10534001232364174,0.33,HH,1555,530110413252,143.99131656732337
207156,659144,0.018773998352408183,0.27,HH,1284,530330249023,161.28129910166274
207158,659146,0.06793459029240041,0.4,HH,1290,530330296012,125.33471031357998
207160,659148,0.011308789005946248,0.38,HH,990,530330296014,130.54807880993974
207161,659149,0.03205015900344678,0.49,HH,1395,530330276001,102.50689082587111
207169,659157,0.31905589682908847,0.06,HH,848,530110407122,255.47735945968535
207175,659163,0.03324162223697088,0.12,HH,1853,530330308012,217.49867920660904
207177,659165,0.17850069453246967,0.21,HH,1267,530330308022,180.64212470182403
207183,659171,0.16141384884610885,0.13,HH,2217,530330320111,212.63911290388006
207188,659176,0.07403806009241164,0.33,HH,1390,530330324013,143.99131656732337
207192,659180,0.33302046738241253,0.08,HH,1197,530530716024,240.5071560309633
207193,659181,0.06278800958296353,0.46,HH,1831,530530702061,110.04337205114699
207194,659182,0.23989299092248165,0.25,HH,1478,530530703123,167.44897501960816
207196,659184,0.013586764399953552,0.47,HH,1694,530530713091,107.526986209983
207197,659185,0.0072480195870167265,0.08,HH,3483,530530731231,240.5071560309633
207211,659199,0.09580789718031364,0.19,HH,743,530330297004,187.7896295051229
207217,659205,0.1374897390269863,0.26,HH,1799,530530714113,164.3345405392917
207220,659208,0.004816712004842084,0.41,HH,1079,530330311005,122.75449766411496
207221,659209,0.34403383902000073,0.21,HH,1249,530330321032,180.64212470182403
207224,659212,0.09557636744172801,0.13,HH,1028,530330325003,212.63911290388006
207225,659213,0.35260862619151273,0.25,HH,1784,530330326011,167.44897501960816
207227,659215,0.11531265898849175,0.06,HH,1139,530330311001,255.47735945968535
207232,659220,0.18600357767688935,0.1,HH,2956,530110411103,228.15515655446004
207236,659224,0.03444496098960093,0.06,HH,1481,530330277023,255.47735945968535
207245,659233,0.11746915614047333,0.14,HH,1059,530330298021,208.0319340814956
207246,659234,0.016572533164441447,0.39,HH,1856,530330298023,127.93190344474542
207247,659235,0.31978122660481256,0.09,HH,3308,530330326021,234.07550336902165
207248,659236,0.19931286156101924,0.09,HH,1831,530330298026,234.07550336902165
207249,659237,0.004247469827726628,0.39,HH,1171,530330312022,127.93190344474542
207251,659239,0.19010040927225944,0.15,HH,1796,530330298025,203.64333894937897
207253,659241,0.45908299348242704,0.03,HH,2221,530330322031,288.0793608151251
207255,659243,0.1590117685004488,0.12,HH,968,530330298024,217.49867920660904
207258,659246,0.27148201719459264,0.23,HH,1893,530330321043,173.88468491852137
207260,659248,0.1254691620755489,0.19,HH,1249,530270004002,187.7896295051229
207261,659249,0.25793580076359807,0.17,HH,1395,530330327031,195.41652531461943
207264,659252,0.857806158146071,0.13,HH,2284,530670117202,212.63911290388006
207276,659264,1.1120849173811775,0.05,HH,2306,530670127101,264.4853626951472
207277,659265,0.35156445306670897,0.16,HH,1960,530670125203,199.4457883209753
207279,659267,0.43238427159994236,0.17,HH,3112,530670125101,195.41652531461943
207282,659270,0.13576190987384404,0.47,HH,1861,530330250052,107.526986209983
207284,659272,0.14830080303720944,0.13,HH,1800,530670105101,212.63911290388006
207285,659273,0.5983072126372282,0.01,HH,1159,530330279003,332.6347874040841
207286,659274,0.4635116722838265,0.19,HH,903,530330280003,187.7896295051229
207287,659275,0.0025574537604228093,0.49,HH,1088,530330279004,102.50689082587111
207288,659276,0.10193156526963484,0.23,HH,1889,530330280002,173.88468491852137
207289,659277,0.016763860839619716,0.45,HH,1416,530330281001,112.56613468550742
207290,659278,0.07828118817642873,0.14,HH,1208,530330281002,208.0319340814956
207291,659279,0.1770041769620395,0.24,HH,1322,530330279005,170.63025628400874
207296,659284,0.04823847628412998,0.49,HH,1747,530330299013,102.50689082587111
207300,659288,0.021751806177703444,0.57,HH,2731,530330312051,82.36258352191388
207301,659289,0.09192326068907865,0.15,HH,1070,530330251013,203.64333894937897
207303,659291,0.1437291280003545,0.19,HH,1222,530330322034,187.7896295051229
207306,659294,0.005280504395598082,0.22,HH,1383,530330322073,177.21932141886847
207308,659296,0.039573020378810386,0.48,HH,1270,530330210005,105.01535834647336
207310,659298,0.3116086441325932,0.24,HH,1049,530330251021,170.63025628400874
207314,659302,0.504341634269636,0.07,HH,2691,530330252002,247.579102817917
207318,659306,0.6952265837277783,0.01,HH,1394,530330283002,332.6347874040841
207321,659309,0.4407249096525651,0.04,HH,765,530610522063,275.0686071252169
207322,659310,0.6872141679988633,0.06,HH,1599,530330284024,255.47735945968535
207324,659312,0.4474345068145819,0.1,HH,2418,530330300053,228.15515655446004
207327,659315,0.033495482386720524,0.31,HH,1161,530610524012,149.5850347347453
207329,659317,0.12072633900514838,0.35,HH,1094,530610524014,138.5320466407568
207332,659320,0.9740828315392257,0.02,HH,1300,530330300033,305.37489106318225
207337,659325,0.5358141623362745,0.21,HH,1122,530330300035,180.64212470182403
207339,659327,0.44211842843247623,0.11,HH,1259,530610524021,222.65281200366104
